country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","12-04-2026 12:00:00",28.531346,77.190156,SO2,9,17,12
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","12-04-2026 12:00:00",28.531346,77.190156,CO,8,80,24
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","12-04-2026 12:00:00",28.621810,77.1944633,PM10,73,198,131
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","12-04-2026 12:00:00",28.621810,77.1944633,NO2,7,40,20
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","12-04-2026 12:00:00",28.672342,77.315260,PM10,103,230,151
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","12-04-2026 12:00:00",28.570173,76.933762,NO2,18,74,41
India,Delhi,Delhi,"Narela, Delhi - DPCC","12-04-2026 12:00:00",28.822836,77.101981,NO2,6,56,23
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","12-04-2026 12:00:00",28.567890,77.250515,PM2.5,18,328,170
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","12-04-2026 12:00:00",28.567890,77.250515,SO2,10,120,26
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA","12-04-2026 12:00:00",28.57834,77.18400,NO2,8,9,9
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","12-04-2026 12:00:00",28.60909,77.0325413,PM10,93,183,133
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","12-04-2026 12:00:00",28.60909,77.0325413,CO,29,92,49
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","12-04-2026 12:00:00",28.60909,77.0325413,OZONE,29,127,73
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","12-04-2026 12:00:00",23.107969,72.574648,CO,10,120,37
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","12-04-2026 12:00:00",22.977134,72.553024,NH3,3,34,13
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","12-04-2026 12:00:00",28.672342,77.315260,NH3,5,7,6
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","12-04-2026 12:00:00",28.672342,77.315260,CO,46,105,57
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","12-04-2026 12:00:00",22.977134,72.553024,SO2,NA,NA,NA
India,Delhi,Delhi,"Mundka, Delhi - DPCC","12-04-2026 12:00:00",28.684678,77.076574,PM10,107,318,196
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-04-2026 12:00:00",23.002657,72.591912,PM10,59,211,110
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-04-2026 12:00:00",23.002657,72.591912,NO2,83,86,85
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","12-04-2026 12:00:00",23.020509,72.579261,PM2.5,76,325,170
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","12-04-2026 12:00:00",23.020509,72.579261,SO2,12,121,36
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","12-04-2026 12:00:00",23.016834,72.625775,PM2.5,55,176,100
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","12-04-2026 12:00:00",23.016834,72.625775,NO2,5,26,10
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","12-04-2026 12:00:00",23.016834,72.625775,NH3,2,16,4
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","12-04-2026 12:00:00",23.016834,72.625775,OZONE,1,144,12
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","12-04-2026 12:00:00",23.041137,72.456691,NO2,8,87,27
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","12-04-2026 12:00:00",23.041137,72.456691,NH3,2,12,6
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","12-04-2026 12:00:00",23.023389,72.515201,NH3,1,12,5
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","12-04-2026 12:00:00",23.023389,72.515201,CO,1,111,14
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","12-04-2026 12:00:00",23.076793,72.627874,SO2,7,121,35
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","12-04-2026 12:00:00",21.755417,72.139056,PM10,83,142,110
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","12-04-2026 12:00:00",23.163798,72.677768,NO2,16,81,37
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","12-04-2026 12:00:00",23.243639,72.68994,OZONE,2,45,8
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","12-04-2026 12:00:00",23.593150,72.372792,NH3,2,4,3
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","12-04-2026 12:00:00",22.410802,73.097923,NO2,17,252,96
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","12-04-2026 12:00:00",22.248853,70.776774,PM10,43,85,66
India,Gujarat,Surat,"Science Center, Surat - SMC","12-04-2026 12:00:00",21.170046,72.795405,NO2,15,16,15
